seed: 42, epochs: 1000, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, num_clients: 100, batch_size: 32, learning_rate: 0.01, model: simplecnn, dataset: MNIST, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.5, cache_partition: False, gpu_idx: [1], num_workers: 0, record_time: False, num_adv: 40, attack: DMRCA, defense: Median, attack_params: None, defense_params: None, benchmark: False, num_training_sample: 60000, num_channels: 1, num_classes: 10, mean: (0.1307,), std: (0.3081,), device: cuda:1, output: ./logs/FedSGD/MNIST_simplecnn/iid/MNIST_simplecnn_iid_DMRCA_Median_1000_100_0.01_FedSGD.txt

Started on Sat Dec 20 19:34:32 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  		Train Acc: 0.1191	Train loss: 0.0720	Cos: nan	Test Acc: 0.1528	Test loss: 0.0719
Epoch 427		Train Acc: 0.0978	Train loss: 0.0723	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
Epoch 428		Train Acc: 0.0978	Train loss: 0.0722	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
Epoch 429		Train Acc: 0.1003	Train loss: 0.0721	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
Epoch 430		Train Acc: 0.0941	Train loss: 0.0722	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
Epoch 431		Train Acc: 0.0928	Train loss: 0.0722	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
Epoch 432		Train Acc: 0.0944	Train loss: 0.0722	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
Epoch 433		Train Acc: 0.1050	Train loss: 0.0720	Cos: 1.000	Test Acc: 0.1028	Test loss: 0.0722
Epoch 434		Train Acc: 0.1006	Train loss: 0.0721	Cos: 1.000	Test Acc: 0.1028	Test loss: 0.0722
Epoch 435		Train Acc: 0.1128	Train loss: 0.0721	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0722
Epoch 436		Train Acc: 0.0989	Train loss: 0.0987	Cos: 0.999	Test Acc: 0.1010	Test loss: 0.0722
Epoch 437		Train Acc: 0.0981	Train loss: 0.0720	Cos: 0.999	Test Acc: 0.1010	Test loss: 0.0722
Epoch 438		Train Acc: 0.1053	Train loss: 0.0721	Cos: 0.999	Test Acc: 0.1010	Test loss: 0.0722
Epoch 439		Train Acc: 0.1094	Train loss: 0.0720	Cos: 0.999	Test Acc: 0.1010	Test loss: 0.0722
Epoch 440		Train Acc: 0.1019	Train loss: 0.0721	Cos: 0.996	Test Acc: 0.1010	Test loss: 0.0722
Epoch 441		Train Acc: 0.1044	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1010	Test loss: 0.0722
Epoch 442		Train Acc: 0.1072	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1010	Test loss: 0.0722
Epoch 443		Train Acc: 0.0975	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1010	Test loss: 0.0722
Epoch 444		Train Acc: 0.1000	Train loss: 0.0721	Cos: 0.996	Test Acc: 0.1010	Test loss: 0.0722
Epoch 445		Train Acc: 0.1022	Train loss: 0.0721	Cos: 0.996	Test Acc: 0.1010	Test loss: 0.0722
Epoch 446		Train Acc: 0.1087	Train loss: 0.0720	Cos: 0.994	Test Acc: 0.1010	Test loss: 0.0721
Epoch 447		Train Acc: 0.0972	Train loss: 0.0721	Cos: 0.990	Test Acc: 0.1010	Test loss: 0.0721
Epoch 448		Train Acc: 0.0997	Train loss: 0.0721	Cos: 0.994	Test Acc: 0.1010	Test loss: 0.0721
Epoch 449		Train Acc: 0.0956	Train loss: 0.0721	Cos: 0.983	Test Acc: 0.1010	Test loss: 0.0721
Epoch 450		Train Acc: 0.1050	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1010	Test loss: 0.0721
Epoch 451		Train Acc: 0.0978	Train loss: 0.0720	Cos: 0.986	Test Acc: 0.1010	Test loss: 0.0721
Epoch 452		Train Acc: 0.1031	Train loss: 0.0720	Cos: 0.984	Test Acc: 0.1010	Test loss: 0.0721
Epoch 453		Train Acc: 0.0925	Train loss: 0.0720	Cos: 0.989	Test Acc: 0.1010	Test loss: 0.0721
Epoch 454		Train Acc: 0.1087	Train loss: 0.0719	Cos: 0.974	Test Acc: 0.1010	Test loss: 0.0721
Epoch 455		Train Acc: 0.1088	Train loss: 0.0984	Cos: 0.991	Test Acc: 0.1010	Test loss: 0.0721
Epoch 456		Train Acc: 0.1056	Train loss: 0.0720	Cos: 0.992	Test Acc: 0.1010	Test loss: 0.0721
Epoch 457		Train Acc: 0.0953	Train loss: 0.0721	Cos: 0.990	Test Acc: 0.1010	Test loss: 0.0721
Epoch 458		Train Acc: 0.1009	Train loss: 0.0720	Cos: 0.995	Test Acc: 0.1028	Test loss: 0.0721
Epoch 459		Train Acc: 0.1009	Train loss: 0.0720	Cos: 0.990	Test Acc: 0.1028	Test loss: 0.0721
Epoch 460		Train Acc: 0.0994	Train loss: 0.0721	Cos: 0.992	Test Acc: 0.1028	Test loss: 0.0721
Epoch 461		Train Acc: 0.1131	Train loss: 0.0720	Cos: 0.982	Test Acc: 0.1028	Test loss: 0.0721
Epoch 462		Train Acc: 0.1128	Train loss: 0.0720	Cos: 0.994	Test Acc: 0.1028	Test loss: 0.0721
Epoch 463		Train Acc: 0.0978	Train loss: 0.0720	Cos: 0.981	Test Acc: 0.1028	Test loss: 0.0721
Epoch 464		Train Acc: 0.1078	Train loss: 0.0720	Cos: 0.984	Test Acc: 0.1028	Test loss: 0.0721
Epoch 465		Train Acc: 0.1100	Train loss: 0.0720	Cos: 0.988	Test Acc: 0.1135	Test loss: 0.0721
Epoch 466		Train Acc: 0.1128	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 467		Train Acc: 0.1116	Train loss: 0.0721	Cos: 0.990	Test Acc: 0.1135	Test loss: 0.0721
Epoch 468		Train Acc: 0.1025	Train loss: 0.0721	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 469		Train Acc: 0.1163	Train loss: 0.0720	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0721
Epoch 470		Train Acc: 0.1097	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 471		Train Acc: 0.1175	Train loss: 0.0721	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 472		Train Acc: 0.1097	Train loss: 0.0721	Cos: 0.989	Test Acc: 0.1135	Test loss: 0.0721
Epoch 473		Train Acc: 0.1116	Train loss: 0.0720	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 474		Train Acc: 0.1064	Train loss: 0.0985	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 475		Train Acc: 0.1138	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 476		Train Acc: 0.1025	Train loss: 0.0721	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 477		Train Acc: 0.1153	Train loss: 0.0720	Cos: 0.988	Test Acc: 0.1135	Test loss: 0.0721
Epoch 478		Train Acc: 0.1047	Train loss: 0.0720	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 479		Train Acc: 0.1153	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 480		Train Acc: 0.1128	Train loss: 0.0720	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0721
Epoch 481		Train Acc: 0.1062	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 482		Train Acc: 0.1037	Train loss: 0.0721	Cos: 0.990	Test Acc: 0.1135	Test loss: 0.0721
Epoch 483		Train Acc: 0.1234	Train loss: 0.0719	Cos: 0.991	Test Acc: 0.1135	Test loss: 0.0721
Epoch 484		Train Acc: 0.1200	Train loss: 0.0719	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 485		Train Acc: 0.1156	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 486		Train Acc: 0.1116	Train loss: 0.0720	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 487		Train Acc: 0.1187	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 488		Train Acc: 0.1163	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 489		Train Acc: 0.1069	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0720
Epoch 490		Train Acc: 0.1122	Train loss: 0.0719	Cos: 0.999	Test Acc: 0.1135	Test loss: 0.0720
Epoch 491		Train Acc: 0.1156	Train loss: 0.0719	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0720
Epoch 492		Train Acc: 0.1078	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 493		Train Acc: 0.1130	Train loss: 0.0984	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0721
Epoch 494		Train Acc: 0.1119	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1032	Test loss: 0.0721
Epoch 495		Train Acc: 0.1081	Train loss: 0.0719	Cos: 0.991	Test Acc: 0.1032	Test loss: 0.0721
Epoch 496		Train Acc: 0.0969	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1032	Test loss: 0.0721
Epoch 497		Train Acc: 0.0916	Train loss: 0.0720	Cos: 0.991	Test Acc: 0.1032	Test loss: 0.0721
Epoch 498		Train Acc: 0.1056	Train loss: 0.0719	Cos: 0.989	Test Acc: 0.1032	Test loss: 0.0721
Epoch 499		Train Acc: 0.1028	Train loss: 0.0719	Cos: 0.990	Test Acc: 0.1032	Test loss: 0.0721
Epoch 500		Train Acc: 0.0944	Train loss: 0.0721	Cos: 0.998	Test Acc: 0.1032	Test loss: 0.0721
Epoch 501		Train Acc: 0.0947	Train loss: 0.0720	Cos: 0.989	Test Acc: 0.1032	Test loss: 0.0721
Epoch 502		Train Acc: 0.0963	Train loss: 0.0720	Cos: 0.989	Test Acc: 0.1032	Test loss: 0.0721
Epoch 503		Train Acc: 0.0925	Train loss: 0.0720	Cos: 0.995	Test Acc: 0.1032	Test loss: 0.0721
Epoch 504		Train Acc: 0.1037	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1032	Test loss: 0.0721
Epoch 505		Train Acc: 0.1084	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1032	Test loss: 0.0721
Epoch 506		Train Acc: 0.1037	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1032	Test loss: 0.0721
Epoch 507		Train Acc: 0.1022	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1032	Test loss: 0.0721
Epoch 508		Train Acc: 0.0963	Train loss: 0.0720	Cos: 0.995	Test Acc: 0.1032	Test loss: 0.0721
Epoch 509		Train Acc: 0.1025	Train loss: 0.0720	Cos: 0.992	Test Acc: 0.1032	Test loss: 0.0720
Epoch 510		Train Acc: 0.0934	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0720
Epoch 511		Train Acc: 0.1113	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 512		Train Acc: 0.1136	Train loss: 0.0984	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0720
Epoch 513		Train Acc: 0.1156	Train loss: 0.0719	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0720
Epoch 514		Train Acc: 0.1056	Train loss: 0.0720	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0720
Epoch 515		Train Acc: 0.1084	Train loss: 0.0720	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0720
Epoch 516		Train Acc: 0.1169	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0720
Epoch 517		Train Acc: 0.1072	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0720
Epoch 518		Train Acc: 0.1206	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0720
Epoch 519		Train Acc: 0.1103	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 520		Train Acc: 0.1084	Train loss: 0.0719	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0720
Epoch 521		Train Acc: 0.1175	Train loss: 0.0719	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0720
Epoch 522		Train Acc: 0.1169	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0720
Epoch 523		Train Acc: 0.1216	Train loss: 0.0719	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0720
Epoch 524		Train Acc: 0.1072	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 525		Train Acc: 0.1016	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0720
Epoch 526		Train Acc: 0.1141	Train loss: 0.0719	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0720
Epoch 527		Train Acc: 0.1212	Train loss: 0.0719	Cos: 0.999	Test Acc: 0.1135	Test loss: 0.0720
Epoch 528		Train Acc: 0.1087	Train loss: 0.0720	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0720
Epoch 529		Train Acc: 0.1056	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0720
Epoch 530		Train Acc: 0.1119	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 531		Train Acc: 0.1181	Train loss: 0.0984	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0720
Epoch 532		Train Acc: 0.1187	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0720
Epoch 533		Train Acc: 0.1062	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0720
Epoch 534		Train Acc: 0.1053	Train loss: 0.0719	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 535		Train Acc: 0.1212	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 536		Train Acc: 0.1078	Train loss: 0.0720	Cos: 0.990	Test Acc: 0.1135	Test loss: 0.0721
Epoch 537		Train Acc: 0.1138	Train loss: 0.0719	Cos: 0.988	Test Acc: 0.1135	Test loss: 0.0721
Epoch 538		Train Acc: 0.1138	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 539		Train Acc: 0.1122	Train loss: 0.0719	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 540		Train Acc: 0.1044	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 541		Train Acc: 0.1181	Train loss: 0.0719	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 542		Train Acc: 0.1072	Train loss: 0.0720	Cos: 0.982	Test Acc: 0.1135	Test loss: 0.0721
Epoch 543		Train Acc: 0.1141	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 544		Train Acc: 0.1109	Train loss: 0.0720	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 545		Train Acc: 0.1147	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 546		Train Acc: 0.1131	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 547		Train Acc: 0.1147	Train loss: 0.0719	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 548		Train Acc: 0.1203	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 549		Train Acc: 0.1087	Train loss: 0.0720	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0721
Epoch 550		Train Acc: 0.1076	Train loss: 0.0985	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 551		Train Acc: 0.1091	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 552		Train Acc: 0.1106	Train loss: 0.0720	Cos: 0.985	Test Acc: 0.1135	Test loss: 0.0721
Epoch 553		Train Acc: 0.1128	Train loss: 0.0719	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 554		Train Acc: 0.1044	Train loss: 0.0720	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 555		Train Acc: 0.1187	Train loss: 0.0719	Cos: 0.986	Test Acc: 0.1135	Test loss: 0.0721
Epoch 556		Train Acc: 0.1178	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 557		Train Acc: 0.1150	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 558		Train Acc: 0.1150	Train loss: 0.0719	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 559		Train Acc: 0.1047	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 560		Train Acc: 0.1037	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 561		Train Acc: 0.1053	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 562		Train Acc: 0.1159	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 563		Train Acc: 0.1059	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 564		Train Acc: 0.1131	Train loss: 0.0719	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 565		Train Acc: 0.1191	Train loss: 0.0719	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 566		Train Acc: 0.1206	Train loss: 0.0719	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 567		Train Acc: 0.1119	Train loss: 0.0720	Cos: 0.990	Test Acc: 0.1135	Test loss: 0.0721
Epoch 568		Train Acc: 0.1119	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 569		Train Acc: 0.1201	Train loss: 0.0983	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 570		Train Acc: 0.1078	Train loss: 0.0720	Cos: 0.990	Test Acc: 0.1135	Test loss: 0.0721
Epoch 571		Train Acc: 0.1119	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 572		Train Acc: 0.1072	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 573		Train Acc: 0.1119	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 574		Train Acc: 0.1216	Train loss: 0.0718	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 575		Train Acc: 0.1228	Train loss: 0.0719	Cos: 0.999	Test Acc: 0.1135	Test loss: 0.0721
Epoch 576		Train Acc: 0.1041	Train loss: 0.0720	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 577		Train Acc: 0.1141	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 578		Train Acc: 0.1138	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 579		Train Acc: 0.1187	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 580		Train Acc: 0.1141	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 581		Train Acc: 0.1128	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 582		Train Acc: 0.1069	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 583		Train Acc: 0.1181	Train loss: 0.0719	Cos: 0.991	Test Acc: 0.1135	Test loss: 0.0721
Epoch 584		Train Acc: 0.1044	Train loss: 0.0720	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 585		Train Acc: 0.1056	Train loss: 0.0720	Cos: 0.981	Test Acc: 0.1135	Test loss: 0.0721
Epoch 586		Train Acc: 0.1156	Train loss: 0.0719	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 587		Train Acc: 0.1150	Train loss: 0.0719	Cos: 0.989	Test Acc: 0.1135	Test loss: 0.0720
Epoch 588		Train Acc: 0.1070	Train loss: 0.0984	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0720
Epoch 589		Train Acc: 0.1028	Train loss: 0.0720	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0720
Epoch 590		Train Acc: 0.1075	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 591		Train Acc: 0.1016	Train loss: 0.0720	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0720
Epoch 592		Train Acc: 0.1125	Train loss: 0.0719	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0720
Epoch 593		Train Acc: 0.1144	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0720
Epoch 594		Train Acc: 0.1138	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 595		Train Acc: 0.1144	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0720
Epoch 596		Train Acc: 0.1200	Train loss: 0.0719	Cos: 0.991	Test Acc: 0.1135	Test loss: 0.0720
Epoch 597		Train Acc: 0.1081	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 598		Train Acc: 0.1087	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 599		Train Acc: 0.1153	Train loss: 0.0719	Cos: 0.983	Test Acc: 0.1135	Test loss: 0.0721
Epoch 600		Train Acc: 0.1181	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 601		Train Acc: 0.1109	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 602		Train Acc: 0.1178	Train loss: 0.0719	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 603		Train Acc: 0.1150	Train loss: 0.0719	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 604		Train Acc: 0.1047	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 605		Train Acc: 0.1156	Train loss: 0.0720	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 606		Train Acc: 0.1197	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 607		Train Acc: 0.1121	Train loss: 0.0984	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 608		Train Acc: 0.1066	Train loss: 0.0720	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 609		Train Acc: 0.1209	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 610		Train Acc: 0.1087	Train loss: 0.0720	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 611		Train Acc: 0.1269	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 612		Train Acc: 0.1087	Train loss: 0.0719	Cos: 0.985	Test Acc: 0.1135	Test loss: 0.0721
Epoch 613		Train Acc: 0.1144	Train loss: 0.0720	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 614		Train Acc: 0.1069	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 615		Train Acc: 0.1087	Train loss: 0.0720	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 616		Train Acc: 0.1128	Train loss: 0.0720	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 617		Train Acc: 0.1175	Train loss: 0.0719	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 618		Train Acc: 0.1016	Train loss: 0.0720	Cos: 0.988	Test Acc: 0.1135	Test loss: 0.0721
Epoch 619		Train Acc: 0.1094	Train loss: 0.0720	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 620		Train Acc: 0.1094	Train loss: 0.0720	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 621		Train Acc: 0.1187	Train loss: 0.0719	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0721
Epoch 622		Train Acc: 0.1091	Train loss: 0.0719	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0720
Epoch 623		Train Acc: 0.1122	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 624		Train Acc: 0.1087	Train loss: 0.0719	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0720
Epoch 625		Train Acc: 0.1156	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0720
Epoch 626		Train Acc: 0.1219	Train loss: 0.0983	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0720
Epoch 627		Train Acc: 0.1153	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0720
Epoch 628		Train Acc: 0.1122	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 629		Train Acc: 0.1084	Train loss: 0.0720	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0720
Epoch 630		Train Acc: 0.1087	Train loss: 0.0720	Cos: 0.989	Test Acc: 0.1135	Test loss: 0.0720
Epoch 631		Train Acc: 0.1144	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 632		Train Acc: 0.1128	Train loss: 0.0719	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0720
Epoch 633		Train Acc: 0.1122	Train loss: 0.0719	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0720
Epoch 634		Train Acc: 0.1225	Train loss: 0.0719	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 635		Train Acc: 0.1103	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 636		Train Acc: 0.1041	Train loss: 0.0720	Cos: 0.998	Test Acc: 0.1135	Test loss: 0.0721
Epoch 637		Train Acc: 0.1037	Train loss: 0.0719	Cos: 0.997	Test Acc: 0.1135	Test loss: 0.0721
Epoch 638		Train Acc: 0.1006	Train loss: 0.0720	Cos: 0.995	Test Acc: 0.1135	Test loss: 0.0721
Epoch 639		Train Acc: 0.1194	Train loss: 0.0719	Cos: 0.993	Test Acc: 0.1135	Test loss: 0.0721
Epoch 640		Train Acc: 0.1216	Train loss: 0.0719	Cos: 0.994	Test Acc: 0.1135	Test loss: 0.0721
Epoch 641		Train Acc: 0.1150	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 642		Train Acc: 0.1116	Train loss: 0.0720	Cos: 0.992	Test Acc: 0.1135	Test loss: 0.0721
Epoch 643		Train Acc: 0.1131	Train loss: 0.0720	Cos: 0.996	Test Acc: 0.1135	Test loss: 0.0721
Epoch 644		Train Acc: 0.1169	Train loss: 0.0718	Cos: 0.991	Test Acc: 0.1135	Test loss: 0.0721
